ID,cidade,pf1,sexo,idade1,idade,p3a,p3b,p3c,p3d,p3e,p3f,p3g,p3h,p3i,p3j,p3k,p3l,p3m,p3n,p4a,p4b,p4c,p4d,p4e,p4f,p4g,p4h,p4i,p4j,p4k,p4l,p4m,p4n,p57,religiao,RELIGIAO2,escola,p59,PESO
49184998,5,1,1,51,5,8,8,6,8,5,96,10,96,96,8,96,5,8,96,3,3,3,3,4,4,3,3,3,4,4,3,1,3,4,8,7,4,3,1.59674626
49185063,12,1,1,29,3,10,10,10,10,10,10,10,10,10,5,10,10,10,4,3,2,3,3,3,3,3,4,4,3,3,3,1,1,2,8,7,5,2,1.150431996
49185154,12,1,2,57,5,5,10,10,9,10,10,8,8,10,6,96,9,10,9,3,2,2,3,3,2,2,3,2,3,4,2,1,1,3,8,7,5,2,1.179415606
49185206,11,1,1,14,1,6,10,9,8,10,9,10,7,9,9,10,8,9,10,4,2,3,4,4,1,1,4,4,4,2,3,3,1,1,8,7,3,2,0.4919074785
49185498,4,1,1,54,5,8,10,8,8,9,5,7,6,7,8,96,5,9,96,1,1,1,2,2,3,2,3,2,3,4,3,1,4,3,8,7,3,2,0.9831925289
49185705,5,1,2,38,4,2,2,96,4,3,2,4,2,7,3,6,8,6,96,3,3,3,3,4,4,3,4,2,4,2,2,3,4,2,8,7,5,3,0.9453688176
49185710,11,1,2,33,3,7,8,96,9,2,4,1,96,9,3,96,6,10,96,3,3,4,3,3,4,4,4,4,4,4,3,2,3,2,2,1,5,4,0.4808851904
49185783,12,1,2,25,3,4,10,8,3,96,4,5,96,7,2,2,6,3,6,3,2,2,3,4,3,3,4,1,4,3,3,3,1,1,6,5,5,2,1.084561078
49185803,12,1,1,36,4,7,7,5,4,5,5,5,3,9,3,5,5,7,4,2,1,3,3,2,4,4,4,2,4,3,2,2,3,4,1,1,5,3,1.272313059
49185914,12,1,1,46,5,6,10,1,6,8,7,7,8,10,4,96,4,7,2,3,1,3,2,3,3,3,3,3,3,3,1,2,2,2,7,6,8,3,1.126017866
49185938,12,1,1,43,4,2,3,96,96,5,1,96,2,96,2,96,5,3,96,4,3,4,4,3,4,4,4,3,4,4,4,3,4,2,3,2,4,2,1.038056456
49186056,12,1,2,35,4,3,5,4,8,10,6,7,10,96,4,2,9,6,96,3,3,4,3,1,3,3,3,3,3,3,3,3,4,1,7,6,7,3,0.9186969407
49186091,10,1,2,70,6,6,5,6,10,9,9,10,8,10,6,6,5,9,96,4,3,4,4,2,3,1,3,3,4,4,4,4,4,2,8,7,1,1,1.201963646
49186092,10,1,1,51,5,96,8,96,96,96,96,3,96,3,8,96,2,5,2,3,3,3,3,3,3,2,3,1,3,4,2,3,1,2,8,7,5,2,1.201963646
49186093,10,1,2,15,1,10,10,10,10,9,10,10,96,10,10,96,96,96,96,3,4,4,4,3,4,1,4,1,4,4,1,3,4,1,6,5,1,1,1.201963646
49186094,10,1,2,38,4,8,3,4,10,10,8,6,7,5,7,3,6,10,2,1,2,3,1,2,3,2,3,2,1,3,1,1,3,1,8,7,7,2,1.201963646
49186165,9,1,2,42,4,5,5,4,10,10,10,10,5,5,7,96,10,10,96,3,2,3,3,2,3,1,4,1,3,4,3,2,4,1,1,1,5,3,1.169659814
49186166,11,1,2,48,5,7,5,96,5,96,96,96,96,96,6,96,7,5,5,3,3,3,3,3,3,3,4,3,3,3,3,3,1,1,1,1,4,3,0.477364291
49186216,12,1,1,17,2,10,2,96,7,4,7,9,10,8,10,96,6,2,1,1,3,4,3,3,3,3,4,3,2,4,4,2,3,1,12,4,4,2,0.6952136551
49186224,12,1,2,39,4,1,7,5,7,8,6,6,3,5,6,6,4,5,96,3,1,3,3,1,3,2,3,2,1,2,2,1,4,2,11,4,8,3,0.9120528279
49186242,6,1,2,25,3,10,7,9,10,9,9,9,9,9,9,8,9,9,7,2,2,1,2,2,1,1,3,4,4,1,2,1,4,2,8,7,5,2,1.179165481
49186307,10,1,2,25,3,5,6,7,5,5,7,7,4,8,4,10,3,5,10,3,3,3,4,4,4,1,4,1,4,2,3,3,1,2,11,4,4,2,1.997019825
49186440,5,1,1,35,4,10,10,8,10,9,9,8,9,8,8,96,9,10,10,2,1,2,3,3,4,3,4,3,4,4,1,1,1,2,2,1,8,2,1.126324534
49186441,12,1,1,71,6,7,96,5,8,5,5,10,10,5,10,96,10,8,96,4,3,3,3,4,3,3,4,4,4,4,3,2,4,2,8,7,2,1,1.426424994
49186475,12,1,1,15,1,10,10,96,10,7,7,8,5,10,10,3,7,10,10,2,4,4,4,4,4,4,3,4,2,4,2,2,1,1,3,2,4,1,1.060668106
49186631,12,1,2,61,6,96,96,8,96,6,10,8,96,10,5,5,9,96,5,3,4,1,3,3,1,1,4,1,4,2,4,3,1,3,8,7,5,2,1.150431996
49186636,10,1,1,16,2,5,5,96,10,7,10,7,96,10,7,10,9,7,5,4,3,4,3,4,4,3,4,3,4,2,4,1,1,1,6,5,4,1,2.212587204
49186864,11,1,2,44,4,96,96,3,10,6,96,96,9,10,6,96,10,8,96,3,3,4,2,2,3,3,4,2,4,4,3,1,4,2,3,2,5,2,0.4773746485
49187149,12,1,1,19,2,3,7,9,5,10,10,9,9,10,4,8,8,6,8,2,2,4,2,3,2,1,4,1,3,2,1,2,1,1,8,7,5,2,1.150431996
49187157,8,1,2,27,3,9,10,10,8,10,10,10,3,10,5,10,10,8,10,3,1,3,3,3,3,1,4,3,4,2,3,1,1,2,11,4,5,2,0.6486851843
49187165,12,1,2,16,2,10,10,9,9,10,10,7,8,10,10,10,10,10,6,1,1,4,1,3,2,1,4,2,1,2,2,1,1,1,6,5,4,1,1.456103203
49187272,12,1,2,54,5,8,96,96,8,3,96,96,1,96,10,96,8,8,96,4,3,4,4,3,4,4,4,4,4,4,4,1,4,4,3,2,5,2,0.9386159731
49187314,5,1,2,12,1,96,6,5,96,96,3,96,96,10,96,10,96,96,7,2,4,3,3,4,3,1,4,3,4,2,4,4,1,1,11,4,2,2,1.48097663
49187368,7,1,2,41,4,9,10,96,10,96,96,96,96,96,96,96,10,9,9,2,3,4,3,4,4,3,4,4,4,4,1,2,2,1,8,7,2,2,0.4369628388
49187394,9,1,1,63,6,96,4,96,7,96,96,8,6,96,96,96,96,96,96,4,3,3,4,4,4,3,3,4,4,4,4,4,4,2,8,7,2,2,1.169659814
49187452,4,1,1,38,4,5,10,5,10,10,10,10,8,3,5,3,8,5,96,3,1,3,2,3,2,3,4,3,3,3,3,3,3,1,6,5,7,3,0.8642709643
49187607,11,1,1,16,2,8,9,8,5,8,6,8,8,7,8,9,7,7,9,1,1,4,4,4,1,1,4,2,4,2,2,1,1,1,8,7,4,1,0.430936581
49187683,4,1,2,19,2,9,10,4,10,10,10,10,8,10,5,10,10,10,6,1,1,3,2,3,2,1,2,3,3,3,1,2,3,1,8,7,4,3,0.747312195
49187690,12,1,2,62,6,9,7,7,8,7,9,7,10,7,9,7,8,10,96,3,1,3,3,3,3,3,3,3,4,4,1,1,4,2,8,7,7,3,0.9120528279
49187803,5,1,2,41,4,8,5,3,9,10,4,9,9,10,1,96,8,8,2,3,4,4,3,4,4,2,4,3,4,4,3,3,3,4,1,1,2,3,3.1473557
49187805,3,1,2,81,6,3,2,2,10,3,8,9,7,6,5,1,9,8,96,4,3,3,4,4,3,3,4,3,4,4,3,1,4,1,8,7,2,2,0.6111087015
49187808,12,1,1,35,4,3,5,6,8,5,5,5,3,2,3,96,7,6,3,3,1,2,2,3,3,1,3,2,2,3,1,1,1,2,11,4,8,3,0.9120528279
49187810,12,1,2,51,5,8,9,9,8,9,7,8,6,9,8,96,9,8,2,3,2,2,2,3,3,3,3,3,3,4,2,1,4,4,3,2,5,3,1.179415606
49187841,10,1,2,37,4,10,10,9,10,10,9,10,10,10,10,96,8,10,10,1,2,3,3,3,3,2,3,3,3,4,2,1,1,1,11,4,5,2,1.201963646
49187918,12,1,1,22,2,5,10,5,8,8,5,8,96,10,96,5,10,10,10,1,1,4,3,3,4,3,4,2,4,4,3,1,1,1,8,7,5,2,1.038056456
49187976,4,1,1,55,5,8,96,5,7,5,96,6,6,8,96,96,5,96,96,3,3,2,3,3,3,2,4,3,4,4,3,4,4,2,8,7,3,3,0.9374096448
49188135,10,1,1,50,5,7,5,10,8,10,9,8,7,5,4,9,4,3,6,4,3,4,4,4,3,3,3,3,4,3,4,3,4,1,8,7,2,1,1.054218415
49188196,11,1,2,20,2,8,9,7,10,7,6,7,6,6,5,3,8,10,4,3,2,4,4,4,4,1,4,4,4,3,4,1,4,1,11,4,5,3,0.430936581
49188228,5,1,2,14,1,10,8,7,10,10,10,8,10,9,10,3,9,10,9,1,2,3,2,4,4,4,4,3,2,4,2,1,1,1,8,7,2,2,1.161434202
49188254,12,1,2,38,4,5,5,5,96,10,10,10,96,10,5,10,5,5,96,3,2,3,3,3,2,1,4,2,4,2,2,2,4,1,6,5,6,2,0.7258402793
49188263,12,1,2,60,6,7,10,9,8,8,9,7,8,8,8,7,6,9,1,3,1,3,2,1,3,1,3,3,3,3,2,1,3,2,8,7,7,3,1.126017866
49188401,12,1,1,27,3,2,10,10,96,5,5,10,96,2,2,96,2,5,96,4,1,4,4,4,4,2,4,4,4,4,4,1,1,2,3,2,5,3,1.060668106
49188457,10,1,2,23,2,10,10,10,10,10,10,10,10,10,10,9,10,10,5,2,2,3,3,3,3,3,3,1,2,3,3,1,2,1,11,4,6,1,1.367579899
49188596,12,1,1,15,1,2,7,2,9,5,1,5,6,10,96,10,5,96,9,4,3,3,3,4,3,4,4,3,4,4,4,3,1,1,8,7,4,3,1.272313059
49188724,6,1,1,52,5,96,96,2,5,96,7,96,3,7,96,3,96,8,96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,7,1,2,0.9942423977
49188784,12,1,1,50,5,3,96,96,5,96,96,5,96,96,96,96,5,10,96,3,4,4,4,4,4,4,4,4,4,4,4,1,4,2,3,2,3,2,1.648219371
49188792,12,1,1,50,5,6,10,7,7,8,8,9,8,8,5,96,10,9,96,3,2,3,3,3,3,3,3,3,3,4,3,3,3,2,3,2,5,3,1.329312308
49188826,12,1,2,45,5,8,10,5,10,5,7,7,8,7,7,3,9,10,96,2,1,3,2,3,3,1,3,2,3,4,2,1,1,2,11,4,8,3,1.126017866
49188866,12,1,1,35,4,1,10,2,6,9,4,1,5,7,1,96,96,10,10,3,1,3,2,2,2,3,4,3,3,4,3,1,1,1,7,6,6,3,1.009619394
49188901,9,1,2,17,2,10,10,2,8,10,10,10,8,10,10,3,9,10,5,1,2,4,1,2,2,1,4,3,2,3,3,1,3,1,11,4,4,4,1.169659814
49188902,4,1,1,57,5,96,2,5,5,5,96,5,8,8,96,2,96,2,2,3,2,3,4,3,3,3,3,3,4,4,4,3,2,2,6,5,7,3,0.7675418511
49188942,12,1,2,59,5,96,3,2,96,5,6,5,96,5,96,96,8,5,96,3,2,3,3,3,3,4,4,3,4,4,3,3,4,2,2,1,4,3,0.9386159731
49188950,12,1,2,36,4,10,10,10,5,10,10,10,10,10,10,10,10,5,96,3,1,3,4,4,3,3,3,3,4,3,4,3,4,1,8,7,6,3,1.126017866
49188986,11,1,2,40,4,9,10,7,9,6,8,8,10,9,9,5,9,9,96,3,3,3,3,2,2,1,3,3,3,4,2,1,1,2,3,2,5,2,0.4773746485
49189104,7,1,1,43,4,96,10,10,96,10,10,10,96,10,8,96,10,10,96,3,1,2,4,2,1,1,4,1,2,4,1,1,4,1,8,7,4,2,0.4369628388
49189279,4,1,2,24,2,7,9,3,7,6,3,4,96,6,3,96,6,9,96,3,1,3,3,1,3,3,4,3,3,3,1,2,4,1,7,6,6,3,0.768015266
49189286,12,1,1,18,2,7,8,5,7,7,5,5,7,9,9,2,5,8,7,2,2,4,3,2,3,3,2,1,1,3,4,1,1,1,11,4,5,5,1.084561078
49189295,11,1,1,64,6,10,8,4,3,8,10,8,7,4,3,3,2,8,5,4,4,3,4,1,4,1,4,4,4,3,1,4,1,2,8,7,4,2,0.5404742029
49189306,6,1,1,33,3,7,10,7,3,10,8,8,7,6,4,8,8,5,8,3,1,3,3,2,1,1,3,1,2,2,1,1,1,2,3,2,5,2,0.4192049144
49189311,12,1,2,15,1,8,10,8,4,8,8,7,5,9,4,10,6,7,10,4,3,4,3,4,4,4,4,4,4,2,4,3,1,1,1,1,4,2,1.065200959
49189393,12,1,1,45,5,96,4,3,2,6,1,3,1,3,2,96,96,96,96,3,1,3,3,2,3,3,4,2,4,4,3,3,3,2,8,7,7,2,1.027969313
49189419,12,1,2,32,3,9,9,1,5,9,9,5,96,9,6,6,5,5,96,3,1,4,4,4,1,1,4,1,4,3,4,4,4,2,8,7,5,1,1.060668106
49189430,12,1,1,61,6,3,8,96,2,3,8,8,96,7,96,10,9,8,96,3,3,3,3,4,3,4,4,3,4,3,3,2,4,2,7,6,6,3,1.009619394
49189486,10,1,2,42,4,10,8,5,8,8,5,5,6,5,5,96,8,10,6,3,3,4,3,4,4,4,4,4,4,4,4,1,1,1,3,2,5,1,1.054218415
49189523,12,1,1,64,6,96,2,5,2,3,96,2,8,3,3,96,5,4,1,3,3,3,3,4,3,4,4,3,4,3,3,3,4,2,8,7,4,3,1.038056456
49189544,12,1,1,15,1,6,8,4,7,8,8,3,10,10,7,96,6,9,9,3,2,3,2,3,2,4,3,1,3,4,2,1,1,1,12,4,4,3,1.456103203
49189592,4,1,2,39,4,10,10,8,10,10,7,10,6,10,9,6,10,6,10,4,2,4,4,3,1,3,4,4,2,4,1,1,1,2,8,7,1,3,0.9451173756
49189763,9,1,1,19,2,10,10,96,10,10,10,7,8,10,8,96,6,10,8,2,2,4,4,4,3,3,4,3,4,4,3,1,1,1,11,4,5,1,1.169659814
49189779,1,1,1,15,1,10,10,6,7,10,8,10,9,10,3,6,9,6,4,1,2,4,3,3,2,3,4,4,4,4,1,1,1,1,3,2,4,2,0.8218807841
49189953,11,1,1,52,5,4,10,96,96,7,96,96,96,10,4,96,5,5,96,4,2,4,4,3,4,4,4,4,4,4,4,2,4,4,3,2,2,2,0.477364291
49189993,12,1,1,52,5,6,8,9,10,10,8,5,8,8,5,2,10,4,96,1,3,4,1,3,3,4,4,2,2,3,2,2,4,2,1,1,4,2,1.1880074
49190080,12,1,1,16,2,6,10,8,10,9,5,7,3,10,96,9,4,5,10,1,1,2,3,4,4,4,4,2,4,1,4,2,1,1,1,1,4,5,0.6952136551
49190150,12,1,2,38,4,6,10,8,6,10,6,10,3,10,6,10,5,10,10,1,2,3,3,3,3,1,3,3,3,3,3,1,1,1,11,4,7,98,1.009619394
49190151,12,1,2,64,6,3,5,3,5,5,8,3,5,3,3,96,5,5,96,4,3,4,4,3,3,4,3,3,4,4,3,2,4,1,7,6,3,2,1.320746709
49190152,12,1,1,29,3,5,10,6,5,10,5,10,3,10,3,10,6,10,8,2,1,3,1,2,2,1,3,1,2,1,3,1,1,1,8,7,7,1,0.9838912748
49190187,6,1,2,21,2,5,10,5,4,10,10,10,5,9,5,96,9,8,10,2,1,4,3,4,3,3,3,3,4,3,3,1,1,2,8,7,5,2,0.821764711
49190347,12,1,2,24,2,10,10,9,7,9,10,8,96,10,7,10,10,10,10,3,2,3,3,3,2,3,4,1,3,2,3,1,1,2,6,5,6,3,0.8387009575
49190856,12,1,1,18,2,4,7,7,2,7,96,4,96,8,3,10,7,7,6,1,2,3,2,2,3,2,4,1,4,2,2,1,1,1,3,2,6,2,1.126017866
49190938,12,1,1,24,2,4,10,5,1,1,9,10,96,10,96,10,5,3,96,4,1,3,4,4,4,4,4,1,4,3,4,3,4,2,8,7,3,2,1.163793504
49190991,12,1,1,73,6,6,4,1,5,3,3,6,4,6,7,5,5,3,96,1,1,4,1,3,2,2,3,3,2,3,3,2,4,2,2,1,7,3,1.126017866
49191010,12,1,2,58,5,10,10,96,10,10,10,10,10,10,8,96,10,10,10,1,1,3,1,1,1,1,1,1,3,2,1,1,1,4,8,7,5,3,1.084561078
49191017,4,1,1,16,2,6,10,5,7,8,4,4,6,10,10,96,8,10,2,1,1,3,2,1,3,3,4,2,3,4,2,1,2,1,11,4,4,3,0.9127028816
49191106,11,1,1,53,5,6,96,96,4,10,96,96,2,3,6,96,10,10,96,4,4,3,4,1,4,4,4,4,4,4,4,4,4,2,3,2,1,6,0.477364291
49191109,12,1,2,18,2,5,10,10,9,10,10,8,9,10,10,8,5,9,8,2,2,4,4,3,4,4,4,4,4,4,4,1,3,1,3,2,5,1,1.300027446
49191231,12,1,2,21,2,5,9,9,9,10,10,96,96,96,2,96,5,10,10,1,3,3,3,4,3,3,4,3,4,4,3,2,1,1,3,2,5,3,1.1880074
49191268,12,1,2,62,6,6,6,8,6,8,9,8,7,8,7,3,5,6,5,3,1,3,3,1,3,3,3,3,4,4,1,3,3,2,2,1,5,3,1.300027446
49191310,11,1,2,16,2,10,10,10,10,10,10,10,10,10,10,8,10,10,10,2,2,3,2,2,1,1,4,1,4,4,2,1,2,1,2,1,4,2,0.430936581
49191319,12,1,2,33,3,10,10,7,10,10,10,7,8,10,8,6,7,10,2,3,1,4,3,3,4,4,3,3,3,4,3,3,4,2,1,1,7,2,1.005323062
49191386,10,1,2,14,1,10,10,10,8,10,9,1,10,10,10,10,9,10,10,3,1,4,4,4,4,3,4,1,2,4,4,4,1,1,8,7,2,5,1.054218415
49191490,12,1,1,21,2,6,10,5,6,9,6,7,3,8,5,9,5,3,9,2,1,3,2,2,2,1,4,2,2,2,2,2,1,1,8,7,5,1,1.272313059
49191532,12,1,1,64,6,1,3,6,6,4,3,7,4,1,5,3,7,2,96,4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,8,7,1,2,1.179228588
49191541,12,1,1,12,1,6,10,8,8,6,5,5,7,6,8,7,7,8,10,1,2,4,1,4,3,1,4,2,4,2,3,1,1,1,8,7,2,3,1.426424994
49191579,3,1,1,24,2,6,1,2,2,3,96,1,9,2,5,96,96,7,10,4,4,3,4,4,4,4,2,2,3,4,4,1,1,1,8,7,5,2,1.527369269
49191635,10,1,2,16,2,10,8,10,10,9,6,5,8,4,5,2,9,9,1,2,1,3,3,1,3,3,2,4,3,4,3,2,2,1,3,2,4,2,2.192573695
49191700,12,1,2,21,2,5,9,5,96,9,7,96,2,10,96,2,7,10,7,3,1,1,4,1,3,3,4,3,4,3,3,1,1,2,7,6,6,3,1.005323062
49191751,12,1,2,13,1,9,10,9,10,10,10,5,10,8,10,2,8,10,8,4,1,3,3,4,4,3,4,2,4,4,2,1,1,1,3,2,2,3,1.344751393
49191843,12,1,2,25,3,6,4,5,9,10,8,10,10,10,7,7,6,10,1,3,1,3,2,1,2,1,2,1,2,4,1,1,2,1,2,1,5,1,1.084561078
49191889,3,1,1,33,3,8,6,10,5,8,10,10,1,10,1,10,8,10,5,3,3,2,2,3,1,1,4,1,3,2,2,2,1,1,8,7,6,2,1.328585238
49191916,12,1,2,16,2,6,8,10,7,6,10,6,5,10,9,9,9,8,4,2,1,1,1,1,1,1,3,1,1,2,1,1,2,1,11,4,4,5,1.179415606
49191968,3,1,2,49,5,5,5,5,10,3,8,8,96,5,96,8,5,6,7,4,4,4,4,4,1,4,4,4,4,2,4,1,1,1,11,4,5,2,0.8965654676
49191970,12,1,2,15,1,9,10,9,10,10,9,96,10,5,10,96,10,9,10,4,4,2,3,1,3,4,4,4,4,4,3,1,1,1,5,1,4,2,0.9386159731
49192029,12,1,1,34,3,5,9,7,8,8,7,3,6,3,4,1,3,8,8,3,2,4,2,2,4,4,4,3,4,4,4,4,1,4,2,1,5,3,1.329312308
49192072,12,1,2,33,3,10,10,5,10,10,6,10,10,10,6,5,8,10,5,2,1,4,2,2,2,4,2,2,4,4,4,1,2,2,7,6,7,3,0.5376150502
49192073,12,1,1,18,2,7,9,4,6,7,7,5,7,9,7,9,5,8,96,1,1,3,1,2,2,2,4,2,1,2,2,1,3,1,2,1,6,1,1.005323062
49192159,11,1,2,26,3,9,10,9,7,10,10,10,7,10,10,10,9,10,8,3,1,3,3,2,1,1,4,1,3,2,3,1,1,2,8,7,6,1,0.4808851904
49192204,3,1,2,36,4,4,8,4,7,9,8,8,7,6,5,96,9,8,4,3,2,3,2,3,3,2,3,2,3,4,3,1,1,1,1,1,6,2,1.152223934
49192468,10,1,1,33,3,96,9,10,5,5,8,96,96,10,96,96,7,3,10,4,4,3,3,4,3,4,4,3,4,4,4,4,1,2,1,1,5,2,1.201963646
49192632,12,1,2,35,4,8,9,9,9,8,9,9,8,9,8,9,7,7,4,3,1,2,2,4,3,2,4,2,4,2,1,1,1,2,8,7,8,3,0.8896395386
49192674,12,1,1,50,5,5,9,8,5,8,8,8,10,10,4,10,4,4,96,4,3,3,3,4,3,3,4,3,4,3,4,3,4,1,8,7,4,2,1.038056456
49192787,12,1,2,20,2,2,9,7,10,9,8,5,4,10,5,7,96,4,2,1,1,3,2,2,3,3,4,2,4,2,3,2,3,1,4,2,2,3,1.805427882
49192840,12,1,2,62,6,10,10,96,96,3,96,96,96,96,96,96,96,10,10,2,3,3,3,4,4,4,4,3,4,4,3,1,1,4,7,6,7,2,0.9838912748
49192861,12,1,2,18,2,7,8,7,6,9,9,9,4,10,6,9,8,9,2,1,1,2,1,2,2,1,2,1,1,3,1,1,3,1,8,7,5,1,1.150431996
49192862,12,1,1,13,1,6,10,9,6,10,10,7,96,8,3,10,5,4,10,1,2,4,2,4,1,2,4,1,2,2,4,1,1,1,1,1,2,3,1.426424994
49192863,12,1,1,12,1,5,10,7,8,10,10,10,3,10,4,10,2,8,10,4,2,3,4,3,3,1,4,4,4,4,4,3,1,1,1,1,2,3,1.426424994
49192864,12,1,1,18,2,4,10,8,6,6,8,7,10,10,6,10,3,5,10,3,1,3,3,2,1,3,1,1,3,2,2,2,1,1,8,7,4,2,1.150431996
49192865,12,1,2,70,6,1,7,2,1,9,7,9,96,96,8,96,9,9,96,4,3,4,4,4,4,3,4,4,4,4,2,3,4,3,8,7,3,3,1.163793504
49193011,12,1,2,37,4,10,10,96,10,7,4,10,10,8,8,96,10,10,96,3,3,4,4,4,3,4,4,3,4,4,3,1,4,2,7,6,5,2,1.084561078
49193031,12,1,2,26,3,9,7,7,7,10,10,7,8,8,5,5,9,8,8,1,2,3,3,2,2,3,3,3,4,4,2,3,1,1,8,7,7,3,0.9120528279
49193065,9,1,1,50,5,6,10,8,1,3,10,9,5,10,6,1,7,10,96,4,3,3,4,4,4,4,4,4,4,3,4,4,4,2,3,2,1,3,1.169659814
49193104,9,1,1,56,5,6,10,7,9,8,7,7,7,8,6,1,6,10,8,1,1,2,2,3,2,1,2,2,3,4,1,1,1,2,3,2,8,3,1.312536157
49193154,11,1,2,23,2,6,10,6,5,2,5,6,2,6,2,4,8,8,96,4,1,4,4,4,3,3,4,4,4,4,4,2,4,2,8,7,5,2,0.430936581
49193171,6,1,2,62,6,1,96,96,2,1,1,1,1,3,3,96,8,1,96,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,1,1,1,1,0.9498092761
49193266,3,1,1,42,4,6,96,96,6,96,96,96,96,6,96,96,96,10,96,3,3,4,3,4,4,3,4,3,4,4,3,1,3,2,5,1,5,2,1.244774783
49193332,7,1,1,28,3,10,10,96,10,10,96,96,96,96,96,96,10,10,10,2,2,4,3,2,4,4,3,4,4,4,2,2,1,1,3,2,5,2,0.3901777838
49193368,12,1,1,21,2,2,8,2,2,8,8,8,8,10,7,6,2,4,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,8,7,5,6,1.305583222
49193384,12,1,2,14,1,7,10,5,9,10,10,10,96,10,7,9,5,10,5,1,1,3,3,3,3,1,4,3,4,2,4,1,1,1,6,5,2,4,1.47301488
49193401,3,1,1,36,4,10,10,8,10,9,10,9,10,9,10,96,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,11,4,1,2,1.793337351
49193417,12,1,1,22,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,4,2,0.9386159731
49193488,10,1,1,21,2,10,8,10,10,10,3,10,10,10,5,1,10,5,10,3,1,3,3,4,3,3,4,2,3,4,4,1,1,1,1,1,5,2,1.367579899
49193490,4,1,2,52,5,8,7,7,8,9,9,9,7,8,7,5,9,8,3,3,3,3,3,3,3,1,4,3,4,4,1,2,3,2,8,7,7,3,0.7888053519
49193506,10,1,1,42,4,10,10,5,8,10,8,8,10,8,5,96,8,10,9,2,2,2,2,2,4,2,1,3,3,3,2,1,1,2,1,1,2,1,1.201963646
49193543,12,1,2,27,3,7,10,7,7,8,7,8,5,10,8,9,6,10,10,2,1,3,2,3,3,1,4,2,3,2,3,1,1,2,7,6,6,3,0.9120528279
49193852,12,1,2,39,4,10,8,2,9,6,7,8,10,7,8,6,5,10,1,1,2,3,2,3,2,2,2,2,3,4,3,1,2,2,8,7,7,3,1.005323062
49193923,12,1,1,30,3,10,10,8,10,9,6,7,8,8,6,5,5,9,10,1,1,3,1,3,3,3,4,3,4,4,4,1,1,1,11,4,5,4,1.300027446
49193937,12,1,2,30,3,8,4,7,10,10,7,10,5,10,1,96,10,9,96,1,3,3,2,2,3,3,2,1,3,3,2,2,3,2,2,1,8,3,0.9186969407
49193951,12,1,2,31,3,8,10,8,8,10,8,9,9,10,7,5,10,10,9,2,2,3,3,3,3,3,3,1,3,4,2,1,1,2,11,4,7,2,0.6589378117
49193962,10,1,2,35,4,9,9,8,5,9,8,8,7,9,9,96,5,10,2,3,3,3,4,4,4,1,4,3,3,4,3,1,1,2,1,1,4,2,1.054218415
49193995,12,1,1,45,5,10,96,10,10,96,96,96,96,10,96,96,10,10,96,3,3,3,3,3,4,3,3,1,3,3,3,3,3,2,3,2,1,2,0.931680046
49193996,11,1,1,15,1,8,8,4,3,6,10,10,1,3,4,10,5,7,5,1,2,3,1,1,1,1,4,2,3,2,1,2,1,1,8,7,4,1,0.4919074785
49194021,4,1,1,18,2,7,10,10,6,2,6,2,4,4,3,5,6,4,5,2,1,3,3,4,4,3,4,4,3,4,4,3,1,1,8,7,4,2,0.7412338782
49194041,12,1,2,48,5,8,5,96,10,5,96,96,96,96,96,96,10,5,96,3,3,3,3,3,3,3,4,3,4,4,2,3,4,2,3,2,7,3,1.126017866
49194083,9,1,1,36,4,10,5,2,3,2,5,96,96,5,5,96,3,9,96,3,4,4,4,4,4,3,4,4,4,4,4,3,4,1,11,4,5,2,1.169659814
49194084,12,1,2,59,5,96,10,96,10,4,96,96,5,8,9,96,6,10,96,4,2,4,4,4,4,4,3,4,4,4,4,1,4,3,3,2,1,2,1.076546685
49194331,7,1,1,35,4,5,10,10,10,10,10,8,7,10,9,2,10,6,10,3,3,3,3,2,3,4,3,3,3,3,2,1,1,1,8,7,4,2,0.4369628388
49194373,9,1,1,35,4,8,10,10,8,10,9,10,9,10,8,96,5,5,8,3,3,3,4,4,3,3,3,3,3,4,3,4,1,2,8,7,4,2,1.312536157
49194396,10,1,2,66,6,3,5,96,6,6,96,96,96,96,96,96,8,8,96,3,3,3,3,3,3,4,4,3,4,4,2,1,4,3,2,1,2,2,1.367579899
49194414,10,1,2,46,5,9,4,4,7,9,3,96,9,3,9,96,9,9,7,2,3,3,3,3,4,4,3,4,3,4,3,2,1,1,2,1,6,1,0.8388807872
49194456,12,1,1,36,4,7,8,7,8,7,8,7,8,8,9,8,6,10,7,2,1,3,1,2,2,2,2,1,1,2,2,1,1,1,12,4,7,3,0.6589378117
49194500,3,1,1,49,5,96,96,5,96,96,2,96,96,2,96,96,96,96,96,4,4,4,4,4,3,4,4,3,4,4,4,2,4,3,11,4,5,2,0.9685808911
49194577,12,1,2,27,3,6,10,10,10,10,5,10,96,10,6,96,10,10,10,3,2,3,4,4,4,1,4,4,4,4,4,2,2,2,1,1,5,3,0.9386159731
